Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,shot_id_number
5240,0.0,0.0,5.0,3.0,0.0,58.0,35.0,1.0,0,0,4,5241
5241,-107.0,-8.0,2.0,3.0,0.0,39.0,30.0,,2,4,2,5242
5242,-135.0,68.0,8.0,1.0,0.0,32.0,35.0,,2,4,2,5243
5243,-28.0,261.0,4.883233224643899,1.0,0.0,22.0,46.0,0.0,0,5,1,5244
5244,10.0,110.0,9.0,2.0,0.0,17.0,31.0,,0,1,2,5245
5245,0.0,0.0,8.0,2.0,0.0,50.0,20.0,1.0,0,0,4,5246
5246,113.0,143.0,8.0,2.0,0.0,29.0,38.0,0.0,4,4,0,5247
5247,0.0,0.0,8.0,2.0,0.0,1.0,20.0,,0,0,4,5248
5248,-75.0,30.0,4.0,2.0,0.0,15.0,28.0,,2,1,2,5249
5249,0.0,0.0,1.0,2.0,0.0,14.0,20.0,1.0,0,0,4,5250
5250,31.0,501.0,0.0,2.0,0.0,0.0,70.0,0.0,3,3,3,5251
5251,67.0,25.0,9.0,3.0,0.0,13.0,35.0,1.0,0,1,4,5252
5252,207.0,151.0,6.0,3.0,0.0,37.0,45.0,1.0,4,5,1,5253
5253,148.0,71.0,6.0,3.0,0.0,23.0,35.0,,5,4,0,5254
5254,75.0,17.0,5.0,3.0,0.0,35.0,27.0,0.0,0,1,4,5255
5255,0.0,0.0,7.0,3.0,0.0,25.0,20.0,0.0,0,0,4,5256
5256,0.0,0.0,6.0,1.0,0.0,53.0,20.0,1.0,0,0,4,5257
5257,0.0,0.0,5.0,3.0,0.0,40.0,20.0,0.0,0,0,4,5258
5258,-23.0,69.0,4.0,1.0,0.0,32.0,27.0,0.0,0,1,4,5259
5259,-38.0,66.0,8.0,2.0,0.0,17.0,27.0,0.0,0,1,4,5260
5260,-29.0,102.0,7.0,2.0,0.0,49.0,30.0,1.0,0,1,-1,5261
5261,121.0,178.0,6.0,2.0,0.0,16.0,41.0,0.0,4,4,0,5262
5262,0.0,0.0,3.0,2.0,0.0,54.0,20.0,1.0,0,0,4,5263
5263,66.0,250.0,6.0,3.0,0.0,28.329381850668316,45.0,1.0,0,5,1,5264
5264,-145.0,210.0,4.0,3.0,0.0,39.0,45.0,,1,5,1,5265
5265,117.0,160.0,11.0,1.0,0.0,24.0,39.0,0.0,4,4,0,5266
5266,24.0,13.0,10.0,1.0,0.0,43.0,22.0,0.0,0,0,4,5267
5267,232.0,49.0,4.0,1.0,0.0,12.0,43.0,1.0,5,6,1,5268
5268,-57.0,181.0,2.0,1.0,0.0,45.0,38.0,,0,4,0,5269
5269,13.0,12.0,11.0,2.0,0.0,47.0,21.0,1.0,0,0,4,5270
5270,-82.0,5.0,11.0,2.0,0.0,18.0,28.0,0.0,2,4,2,5271
5271,143.0,210.0,9.0,2.0,0.0,51.0,45.0,,-1,5,1,5272
5272,-135.0,0.0,9.0,3.0,0.0,16.0,33.0,1.0,2,4,2,5273
5273,-49.0,187.0,1.0,2.0,0.0,31.0,39.0,0.0,0,4,0,5274
5274,-61.0,13.0,8.0,3.0,0.0,0.0,26.0,0.0,0,-1,4,5275
5275,-102.0,222.0,4.883233224643899,3.0,0.0,43.0,44.0,,1,5,1,5276
5276,41.0,8.0,1.0,3.0,0.0,31.0,24.0,1.0,0,1,4,5277
5277,217.0,115.0,0.0,3.0,0.0,28.0,44.0,0.0,4,5,1,5278
5278,-148.0,71.0,0.0,3.0,0.0,0.0,36.0,0.0,2,4,0,5279
5279,15.0,18.0,9.0,4.0,0.0,26.0,22.0,0.0,0,0,4,5280
5280,59.0,74.0,9.0,4.0,0.0,16.0,36.0,1.0,4,4,0,5281
5281,0.0,31.0,8.0,4.0,0.0,28.329381850668316,23.0,0.0,0,0,4,5282
5282,10.0,174.0,6.0,4.0,0.0,55.0,37.0,0.0,0,4,0,5283
5283,20.0,10.0,5.0,4.0,0.0,58.0,22.0,1.0,0,0,4,5284
5284,41.0,105.0,0.0,4.0,0.0,49.0,31.0,0.0,0,1,2,5285
5285,0.0,0.0,7.0,1.0,0.0,40.0,20.0,,0,0,4,5286
5286,15.0,137.0,6.0,1.0,0.0,9.0,33.0,0.0,0,1,-1,5287
5287,10.0,120.0,5.0,1.0,0.0,26.0,32.0,,0,1,2,5288
5288,89.0,26.0,4.883233224643899,2.0,0.0,42.0,29.0,0.0,5,4,2,5289
5289,94.0,12.0,6.0,2.0,0.0,31.0,29.0,,5,4,-1,5290
5290,200.0,74.0,5.0,2.0,0.0,45.0,42.0,0.0,-1,4,0,5291
5291,194.0,89.0,5.0,2.0,0.0,11.0,41.0,1.0,5,4,0,5292
5292,21.0,181.0,4.0,2.0,0.0,13.0,38.0,0.0,0,4,0,5293
5293,-186.0,664.0,0.0,2.0,0.0,0.0,88.0,0.0,3,3,3,5294
5294,154.0,194.0,11.0,3.0,0.0,29.0,44.0,1.0,4,5,-1,5295
5295,0.0,0.0,11.0,3.0,0.0,9.0,35.0,1.0,0,0,4,5296
5296,-233.0,64.0,6.0,3.0,0.0,56.0,44.0,1.0,2,2,1,5297
5297,36.0,41.0,5.0,3.0,0.0,34.0,25.0,1.0,0,1,4,5298
5298,0.0,0.0,5.0,3.0,0.0,39.0,20.0,0.0,0,0,4,5299
5299,-227.0,56.0,5.0,3.0,0.0,28.329381850668316,43.0,0.0,2,2,1,5300
5300,-230.0,-9.0,3.0,3.0,0.0,27.0,35.0,0.0,2,2,1,5301
5301,0.0,0.0,3.0,3.0,0.0,0.0,20.0,1.0,0,0,4,5302
5302,89.0,45.0,2.0,3.0,0.0,21.0,29.0,0.0,5,4,2,5303
5303,159.0,143.0,0.0,3.0,0.0,31.0,41.0,0.0,4,4,0,5304
5304,0.0,0.0,4.0,4.0,0.0,28.329381850668316,20.0,1.0,0,0,4,5305
5305,0.0,0.0,3.0,3.0,0.0,52.0,20.0,0.0,0,0,4,5306
5306,0.0,0.0,3.0,4.0,0.0,28.329381850668316,20.0,0.0,0,0,4,5307
5307,0.0,0.0,0.0,4.0,0.0,28.329381850668316,20.0,,0,0,4,5308
5308,16.0,257.0,3.0,1.0,0.0,35.0,45.0,1.0,0,5,1,5309
5309,123.0,173.0,1.0,1.0,0.0,41.0,41.0,1.0,4,4,0,5310
5310,0.0,0.0,0.0,1.0,0.0,55.0,20.0,,0,0,4,5311
5311,-131.0,146.0,11.0,2.0,0.0,38.0,39.0,0.0,1,4,0,5312
5312,0.0,0.0,10.0,2.0,0.0,55.0,20.0,0.0,0,0,-1,5313
5313,-117.0,95.0,0.0,2.0,0.0,26.0,35.0,0.0,2,4,2,5314
5314,108.0,140.0,9.0,3.0,0.0,28.0,37.0,0.0,4,4,0,5315
5315,118.0,220.0,7.0,3.0,0.0,39.0,44.0,,4,5,1,5316
5316,14.0,17.0,5.0,3.0,0.0,11.0,22.0,1.0,0,0,4,5317
5317,0.0,0.0,4.0,3.0,0.0,33.0,20.0,,0,0,4,5318
5318,-75.0,252.0,2.0,3.0,0.0,56.0,46.0,,0,5,1,5319
5319,23.0,22.0,4.883233224643899,4.0,0.0,21.0,23.0,,-1,0,4,5320
5320,143.0,17.0,10.0,4.0,0.0,22.0,34.0,0.0,-1,4,-1,5321
5321,-200.0,194.0,4.0,4.0,0.0,51.0,47.0,,1,5,1,5322
5322,130.0,61.0,3.0,4.0,0.0,3.0,34.0,0.0,5,-1,2,5323
5323,158.0,40.0,2.0,4.0,0.0,28.329381850668316,36.0,,5,4,0,5324
5324,0.0,0.0,2.0,4.0,0.0,5.0,20.0,0.0,0,0,4,5325
5325,0.0,0.0,9.0,1.0,0.0,15.0,20.0,1.0,0,0,4,5326
5326,3.0,92.0,7.0,1.0,0.0,39.0,29.0,1.0,0,1,2,5327
5327,-112.0,141.0,6.0,1.0,0.0,44.0,38.0,0.0,1,-1,0,5328
5328,-26.0,5.0,4.0,1.0,0.0,21.0,22.0,0.0,0,0,4,5329
5329,0.0,0.0,11.0,3.0,0.0,16.0,20.0,1.0,0,0,4,5330
5330,1.0,95.0,8.0,2.0,0.0,22.0,29.0,,0,1,2,5331
5331,103.0,174.0,7.0,3.0,0.0,41.0,40.0,0.0,4,4,0,5332
5332,5.0,53.0,7.0,2.0,0.0,14.0,25.0,0.0,0,1,4,5333
5333,0.0,0.0,6.0,2.0,0.0,21.0,20.0,1.0,0,0,4,5334
5334,0.0,0.0,4.0,2.0,0.0,23.0,20.0,0.0,-1,0,4,5335
5335,0.0,0.0,11.0,3.0,0.0,5.0,20.0,,0,0,4,5336
5336,199.0,56.0,9.0,3.0,0.0,49.0,40.0,1.0,5,4,0,5337
5337,0.0,0.0,9.0,3.0,0.0,28.329381850668316,20.0,0.0,0,0,4,5338
5338,138.0,138.0,9.0,4.0,0.0,44.0,39.0,0.0,4,4,0,5339
5339,-100.0,104.0,3.0,4.0,0.0,2.0,34.0,1.0,2,4,2,5340
5340,67.0,171.0,1.0,4.0,0.0,8.0,38.0,0.0,4,4,0,5341
5341,171.0,-28.0,11.0,1.0,0.0,7.0,37.0,0.0,5,4,0,5342
5342,0.0,0.0,6.0,1.0,0.0,27.0,20.0,0.0,0,0,-1,5343
5343,0.0,0.0,2.0,1.0,0.0,3.0,20.0,,0,0,4,5344
5344,-10.0,51.0,0.0,3.0,0.0,57.0,25.0,0.0,0,1,4,5345
5345,-164.0,191.0,0.0,1.0,0.0,34.0,45.0,,1,5,1,5346
5346,82.0,77.0,0.0,1.0,0.0,7.0,35.0,0.0,5,4,2,5347
5347,148.0,204.0,4.883233224643899,2.0,0.0,44.0,45.0,0.0,4,5,1,5348
5348,-72.0,173.0,7.0,2.0,0.0,25.0,38.0,0.0,1,4,0,5349
5349,0.0,0.0,5.0,2.0,0.0,52.0,35.0,1.0,-1,0,4,5350
5350,90.0,138.0,4.0,2.0,0.0,52.0,36.0,1.0,4,4,0,5351
5351,97.0,183.0,3.0,2.0,0.0,7.0,40.0,0.0,4,-1,0,5352
5352,-82.0,168.0,1.0,3.0,0.0,44.0,38.0,0.0,1,4,0,5353
5353,202.0,-28.0,0.0,3.0,0.0,56.0,40.0,,5,4,0,5354
5354,0.0,0.0,4.883233224643899,3.0,0.0,21.0,20.0,0.0,0,0,4,5355
5355,-57.0,493.0,0.0,3.0,0.0,1.0,69.0,,3,3,3,5356
5356,0.0,0.0,10.0,4.0,0.0,50.0,20.0,1.0,0,0,4,5357
5357,23.0,74.0,6.0,4.0,0.0,0.0,29.0,,0,1,2,5358
5358,0.0,72.0,2.0,4.0,0.0,0.0,27.0,,0,1,4,5359
5359,205.0,-9.0,11.0,2.0,0.0,4.0,40.0,1.0,5,4,0,5360
5360,-146.0,141.0,8.0,2.0,0.0,28.329381850668316,40.0,,1,-1,0,5361
5361,159.0,26.0,6.0,2.0,0.0,53.0,35.0,1.0,5,4,0,5362
5362,-64.0,174.0,4.0,2.0,0.0,51.0,38.0,0.0,1,4,0,5363
5363,0.0,0.0,4.0,2.0,0.0,11.0,20.0,1.0,0,0,4,5364
5364,0.0,0.0,2.0,2.0,0.0,18.0,20.0,,0,0,4,5365
5365,210.0,5.0,0.0,2.0,0.0,22.0,41.0,0.0,5,4,0,5366
5366,-82.0,5.0,6.0,3.0,0.0,28.329381850668316,28.0,0.0,2,4,2,5367
5367,0.0,0.0,4.0,3.0,0.0,50.0,20.0,1.0,0,0,4,5368
5368,0.0,0.0,3.0,3.0,0.0,8.0,20.0,1.0,0,0,-1,5369
5369,187.0,-3.0,10.0,4.0,0.0,56.0,38.0,,5,4,0,5370
5370,0.0,0.0,6.0,4.0,0.0,45.0,20.0,1.0,0,0,4,5371
5371,0.0,0.0,6.0,4.0,0.0,0.0,20.0,1.0,0,0,4,5372
5372,0.0,0.0,5.0,4.0,0.0,27.0,20.0,1.0,0,0,4,5373
5373,0.0,0.0,4.0,4.0,0.0,26.0,20.0,1.0,0,0,4,5374
5374,-212.0,153.0,3.0,4.0,0.0,32.0,46.0,0.0,1,5,1,5375
5375,200.0,138.0,1.0,4.0,0.0,53.0,44.0,,4,5,1,5376
5376,0.0,204.0,0.0,4.0,0.0,9.0,44.0,0.0,1,5,1,5377
5377,120.0,114.0,5.0,2.0,0.0,47.0,36.0,0.0,4,4,-1,5378
5378,120.0,187.0,1.0,2.0,0.0,32.0,42.0,0.0,4,4,0,5379
5379,0.0,0.0,4.883233224643899,3.0,0.0,46.0,20.0,1.0,0,0,4,5380
5380,0.0,0.0,9.0,3.0,0.0,58.0,20.0,1.0,0,0,4,5381
5381,-222.0,120.0,8.0,3.0,0.0,54.0,45.0,0.0,1,5,1,5382
5382,13.0,258.0,7.0,3.0,0.0,12.0,45.0,,0,5,1,5383
5383,52.0,196.0,11.0,4.0,0.0,11.0,40.0,,0,4,0,5384
5384,135.0,141.0,4.883233224643899,4.0,0.0,22.0,39.0,,4,4,0,5385
5385,0.0,-23.0,8.0,4.0,0.0,48.0,30.0,0.0,5,4,2,5386
5386,-202.0,-3.0,8.0,4.0,0.0,8.0,40.0,1.0,2,4,0,5387
5387,-138.0,107.0,2.0,4.0,0.0,39.0,37.0,0.0,-1,4,0,5388
5388,0.0,158.0,1.0,4.0,0.0,31.0,40.0,0.0,4,4,0,5389
5389,125.0,171.0,0.0,4.0,0.0,14.0,41.0,,4,4,0,5390
5390,10.0,206.0,0.0,4.0,0.0,0.0,40.0,1.0,0,4,0,5391
5391,0.0,0.0,6.0,1.0,0.0,18.0,20.0,1.0,0,0,4,5392
5392,0.0,0.0,7.0,2.0,0.0,32.0,35.0,,0,0,4,5393
5393,0.0,0.0,0.0,2.0,0.0,3.0,20.0,0.0,0,0,4,5394
5394,0.0,0.0,10.0,3.0,0.0,30.0,20.0,0.0,0,0,4,5395
5395,172.0,174.0,8.0,3.0,0.0,27.0,44.0,0.0,4,5,1,5396
5396,13.0,268.0,4.883233224643899,3.0,0.0,52.0,46.0,,-1,5,1,5397
5397,-154.0,146.0,11.0,4.0,0.0,0.0,41.0,,1,4,-1,5398
5398,-107.0,163.0,10.0,4.0,0.0,18.0,39.0,0.0,1,4,0,5399
5399,0.0,0.0,9.0,4.0,0.0,45.0,20.0,0.0,0,0,-1,5400
5400,0.0,0.0,9.0,4.0,0.0,43.0,20.0,0.0,0,0,4,5401
5401,-163.0,117.0,8.0,4.0,0.0,50.0,40.0,,2,4,0,5402
5402,-149.0,125.0,8.0,4.0,0.0,16.0,39.0,0.0,1,4,0,5403
5403,0.0,0.0,4.0,1.0,0.0,4.0,20.0,1.0,0,0,4,5404
5404,0.0,0.0,6.0,2.0,0.0,52.0,20.0,1.0,0,0,4,5405
5405,0.0,17.0,4.0,2.0,0.0,21.0,22.0,0.0,0,0,4,5406
5406,6.0,53.0,9.0,3.0,0.0,45.0,25.0,,-1,1,4,5407
5407,61.0,20.0,9.0,3.0,0.0,28.329381850668316,26.0,0.0,0,1,4,5408
5408,-187.0,168.0,8.0,3.0,0.0,44.0,45.0,,-1,5,1,5409
5409,0.0,0.0,8.0,3.0,0.0,28.329381850668316,20.0,1.0,0,0,4,5410
5410,21.0,20.0,7.0,3.0,0.0,35.0,22.0,0.0,0,0,4,5411
5411,0.0,0.0,5.0,3.0,0.0,54.0,20.0,1.0,0,0,4,5412
5412,0.0,0.0,4.0,3.0,0.0,50.0,20.0,0.0,0,0,4,5413
5413,-118.0,2.0,2.0,3.0,0.0,8.0,31.0,0.0,2,4,2,5414
5414,-133.0,253.0,6.0,4.0,0.0,54.0,48.0,0.0,1,5,1,5415
5415,0.0,0.0,6.0,4.0,0.0,25.0,20.0,1.0,0,0,4,5416
5416,189.0,158.0,4.0,4.0,0.0,8.0,44.0,1.0,4,5,1,5417
5417,80.0,240.0,2.0,4.0,0.0,25.0,45.0,1.0,4,5,1,5418
5418,167.0,74.0,1.0,4.0,0.0,49.0,46.0,1.0,4,5,1,5419
5419,0.0,0.0,2.0,1.0,0.0,9.0,20.0,0.0,0,0,4,5420
5420,0.0,0.0,2.0,1.0,0.0,6.0,20.0,0.0,0,0,4,5421
5421,181.0,-26.0,11.0,2.0,0.0,4.0,38.0,1.0,5,4,0,5422
5422,120.0,35.0,10.0,2.0,0.0,24.0,32.0,1.0,5,4,2,5423
5423,0.0,0.0,8.0,3.0,0.0,18.0,20.0,,0,0,4,5424
5424,0.0,0.0,8.0,3.0,0.0,28.329381850668316,20.0,,0,0,4,5425
5425,0.0,0.0,7.0,2.0,0.0,48.0,20.0,1.0,0,0,4,5426
5426,0.0,107.0,5.0,2.0,0.0,4.0,33.0,0.0,5,4,2,5427
5427,0.0,0.0,0.0,2.0,0.0,30.0,20.0,,0,0,4,5428
5428,0.0,-11.0,9.0,3.0,0.0,7.0,36.0,1.0,2,4,0,5429
5429,-87.0,161.0,7.0,3.0,0.0,43.0,38.0,,1,4,0,5430
5430,169.0,30.0,6.0,3.0,0.0,59.0,37.0,0.0,5,4,0,5431
5431,0.0,0.0,6.0,3.0,0.0,6.0,20.0,1.0,0,0,4,5432
5432,-146.0,212.0,4.0,3.0,0.0,27.0,45.0,1.0,1,5,1,5433
5433,-48.0,140.0,3.0,3.0,0.0,40.0,34.0,1.0,0,4,2,5434
5434,138.0,104.0,3.0,3.0,0.0,3.0,37.0,0.0,4,4,0,5435
5435,-138.0,97.0,0.0,3.0,0.0,39.0,36.0,0.0,-1,4,0,5436
5436,-25.0,71.0,0.0,3.0,0.0,9.0,27.0,0.0,0,1,4,5437
5437,0.0,0.0,0.0,3.0,0.0,3.0,20.0,0.0,0,0,4,5438
5438,61.0,74.0,11.0,4.0,0.0,16.0,36.0,,4,4,0,5439
5439,192.0,-3.0,10.0,4.0,0.0,10.0,39.0,0.0,5,4,0,5440
5440,0.0,0.0,9.0,4.0,0.0,26.0,20.0,1.0,0,0,4,5441
5441,94.0,176.0,8.0,4.0,0.0,47.0,39.0,,4,4,0,5442
5442,-128.0,233.0,4.0,4.0,0.0,21.0,46.0,0.0,1,5,1,5443
5443,90.0,-3.0,2.0,4.0,0.0,59.0,29.0,0.0,5,4,2,5444
5444,-108.0,137.0,1.0,4.0,0.0,35.0,37.0,0.0,1,4,0,5445
5445,0.0,0.0,10.0,1.0,0.0,39.0,20.0,1.0,-1,0,4,5446
5446,0.0,0.0,9.0,1.0,0.0,8.0,20.0,,0,0,4,5447
5447,-48.0,281.0,4.0,1.0,0.0,10.0,48.0,1.0,0,5,1,5448
5448,-153.0,-11.0,4.883233224643899,1.0,0.0,32.0,35.0,1.0,2,4,2,5449
5449,120.0,235.0,0.0,1.0,0.0,28.0,46.0,0.0,4,5,-1,5450
5450,189.0,386.0,0.0,1.0,0.0,0.0,62.0,0.0,4,5,1,5451
5451,-108.0,105.0,7.0,2.0,0.0,28.0,35.0,1.0,2,4,2,5452
5452,158.0,194.0,5.0,2.0,0.0,34.0,45.0,0.0,4,5,1,5453
5453,-31.0,13.0,5.0,2.0,0.0,28.0,23.0,0.0,0,0,-1,5454
5454,-168.0,59.0,4.0,2.0,0.0,28.329381850668316,37.0,0.0,2,4,0,5455
5455,0.0,0.0,1.0,2.0,0.0,8.0,20.0,0.0,0,0,4,5456
5456,143.0,219.0,0.0,3.0,0.0,41.0,46.0,0.0,4,5,1,5457
5457,108.0,176.0,0.0,2.0,0.0,1.0,40.0,0.0,4,4,0,5458
5458,23.0,270.0,11.0,3.0,0.0,28.329381850668316,47.0,0.0,-1,5,1,5459
5459,0.0,0.0,9.0,3.0,0.0,17.0,20.0,0.0,0,0,4,5460
5460,194.0,31.0,4.0,3.0,0.0,28.0,39.0,0.0,5,4,0,5461
5461,108.0,145.0,9.0,3.0,0.0,49.0,38.0,0.0,4,4,0,5462
5462,-102.0,169.0,8.0,4.0,0.0,31.0,39.0,0.0,1,4,0,5463
5463,107.0,74.0,11.0,1.0,0.0,36.0,45.0,1.0,4,5,1,5464
5464,54.0,-18.0,10.0,3.0,0.0,49.0,25.0,0.0,-1,1,4,5465
5465,43.0,-3.0,10.0,2.0,0.0,28.329381850668316,24.0,0.0,0,1,4,5466
5466,-29.0,31.0,9.0,3.0,0.0,28.329381850668316,24.0,1.0,0,1,4,5467
5467,0.0,0.0,4.0,3.0,0.0,6.0,20.0,1.0,0,0,4,5468
5468,-153.0,109.0,1.0,2.0,0.0,2.0,35.0,1.0,2,4,0,5469
5469,-113.0,197.0,11.0,3.0,0.0,19.0,42.0,,1,4,0,5470
5470,0.0,0.0,10.0,3.0,0.0,41.0,20.0,0.0,-1,0,4,5471
5471,-125.0,-5.0,6.0,3.0,0.0,28.329381850668316,32.0,1.0,2,4,2,5472
5472,-123.0,49.0,5.0,3.0,0.0,25.0,33.0,,2,4,2,5473
5473,125.0,-1.0,3.0,3.0,0.0,21.0,32.0,,5,4,2,5474
5474,0.0,74.0,3.0,3.0,0.0,19.0,20.0,1.0,0,0,4,5475
5475,126.0,171.0,0.0,3.0,0.0,0.0,41.0,0.0,4,4,0,5476
5476,0.0,45.0,8.0,4.0,0.0,35.0,24.0,,0,1,4,5477
5477,0.0,0.0,7.0,4.0,0.0,13.0,20.0,1.0,0,0,4,5478
5478,-28.0,0.0,6.0,4.0,0.0,21.0,22.0,0.0,-1,0,4,5479
5479,-2.0,41.0,5.0,4.0,0.0,58.0,35.0,1.0,0,1,4,5480
5480,85.0,-1.0,5.0,4.0,0.0,8.0,28.0,1.0,5,4,2,5481
5481,-41.0,186.0,2.0,4.0,0.0,57.0,39.0,0.0,0,4,0,5482
5482,15.0,22.0,2.0,4.0,0.0,7.0,22.0,0.0,0,0,-1,5483
5483,15.0,-1.0,2.0,4.0,0.0,5.0,35.0,0.0,-1,0,4,5484
5484,218.0,120.0,4.883233224643899,4.0,0.0,33.0,44.0,,4,5,1,5485
5485,102.0,-8.0,1.0,4.0,0.0,1.0,30.0,0.0,5,4,2,5486
5486,-223.0,138.0,0.0,4.0,0.0,22.0,46.0,1.0,1,5,1,5487
5487,207.0,150.0,0.0,4.0,0.0,0.0,45.0,,4,5,1,5488
5488,-5.0,141.0,11.0,1.0,0.0,26.0,34.0,1.0,0,4,2,5489
5489,64.0,155.0,10.0,1.0,0.0,40.0,36.0,1.0,4,4,0,5490
5490,131.0,63.0,10.0,1.0,0.0,10.0,34.0,,5,4,2,5491
5491,107.0,94.0,6.0,1.0,0.0,33.0,34.0,0.0,5,4,2,5492
5492,105.0,12.0,4.0,1.0,0.0,31.0,30.0,,5,4,2,5493
5493,-105.0,94.0,4.0,1.0,0.0,28.329381850668316,34.0,1.0,2,4,2,5494
5494,192.0,168.0,3.0,1.0,0.0,22.0,45.0,1.0,4,5,1,5495
5495,79.0,150.0,2.0,1.0,0.0,31.0,36.0,1.0,4,4,0,5496
5496,-133.0,169.0,1.0,1.0,0.0,0.0,41.0,0.0,1,4,0,5497
5497,59.0,74.0,0.0,1.0,0.0,1.0,39.0,0.0,0,4,0,5498
5498,0.0,0.0,8.0,2.0,0.0,19.0,20.0,0.0,0,0,-1,5499
5499,0.0,74.0,7.0,2.0,0.0,48.0,20.0,0.0,0,0,4,5500
5500,-195.0,169.0,4.0,2.0,0.0,43.0,45.0,1.0,-1,5,-1,5501
5501,43.0,69.0,2.0,2.0,0.0,35.0,28.0,,5,1,-1,5502
5502,43.0,252.0,1.0,2.0,0.0,18.0,45.0,0.0,0,5,1,5503
5503,1.0,261.0,10.0,3.0,0.0,37.0,46.0,,0,5,1,5504
5504,-169.0,94.0,7.0,3.0,0.0,57.0,39.0,1.0,2,-1,0,5505
5505,0.0,0.0,6.0,3.0,0.0,11.0,20.0,,0,0,4,5506
5506,16.0,48.0,5.0,3.0,0.0,5.0,25.0,1.0,0,1,4,5507
5507,248.0,-1.0,4.883233224643899,3.0,0.0,39.0,44.0,1.0,5,6,1,5508
5508,0.0,0.0,4.883233224643899,3.0,0.0,1.0,20.0,0.0,0,0,4,5509
5509,-125.0,229.0,0.0,3.0,0.0,32.0,46.0,0.0,1,-1,1,5510
5510,0.0,0.0,4.0,4.0,0.0,43.0,20.0,0.0,0,0,4,5511
5511,0.0,0.0,4.0,4.0,0.0,34.0,20.0,0.0,0,0,4,5512
5512,-25.0,66.0,2.0,4.0,0.0,52.0,27.0,0.0,0,1,4,5513
5513,-39.0,268.0,1.0,4.0,0.0,38.0,47.0,,0,5,1,5514
5514,0.0,0.0,1.0,4.0,0.0,21.0,20.0,1.0,0,0,4,5515
5515,176.0,3.0,2.0,1.0,0.0,36.0,37.0,0.0,5,4,0,5516
5516,-64.0,46.0,11.0,2.0,0.0,8.0,27.0,,0,1,4,5517
5517,-41.0,63.0,10.0,2.0,0.0,27.0,27.0,1.0,0,1,4,5518
5518,-166.0,-13.0,9.0,2.0,0.0,55.0,36.0,1.0,2,4,0,5519
5519,0.0,0.0,9.0,2.0,0.0,33.0,20.0,1.0,0,0,-1,5520
5520,0.0,74.0,7.0,2.0,0.0,57.0,20.0,1.0,0,0,4,5521
5521,148.0,122.0,5.0,2.0,0.0,9.0,35.0,,4,4,0,5522
5522,-8.0,74.0,4.0,2.0,0.0,41.0,35.0,0.0,0,4,2,5523
5523,0.0,0.0,2.0,2.0,0.0,39.0,20.0,,0,0,4,5524
5524,0.0,0.0,1.0,2.0,0.0,8.0,20.0,1.0,0,0,4,5525
5525,0.0,0.0,10.0,3.0,0.0,22.0,20.0,1.0,0,0,4,5526
5526,0.0,0.0,7.0,3.0,0.0,28.329381850668316,20.0,,0,0,4,5527
5527,59.0,59.0,4.0,3.0,0.0,19.0,28.0,,5,1,2,5528
5528,151.0,95.0,3.0,3.0,0.0,57.0,37.0,0.0,5,4,0,5529
5529,217.0,160.0,2.0,3.0,0.0,28.329381850668316,46.0,0.0,4,5,1,5530
5530,84.0,35.0,3.0,4.0,0.0,47.0,29.0,0.0,5,4,2,5531
5531,-141.0,178.0,2.0,4.0,0.0,22.0,42.0,0.0,1,4,0,5532
5532,200.0,72.0,11.0,1.0,0.0,53.0,41.0,0.0,-1,4,0,5533
5533,-110.0,140.0,6.0,1.0,0.0,44.0,37.0,1.0,1,4,0,5534
5534,0.0,71.0,5.0,1.0,0.0,15.0,27.0,0.0,0,1,-1,5535
5535,186.0,95.0,4.0,1.0,0.0,24.0,40.0,,5,4,0,5536
5536,103.0,74.0,10.0,2.0,0.0,32.0,38.0,0.0,4,4,0,5537
5537,135.0,-14.0,9.0,2.0,0.0,26.0,33.0,0.0,5,4,2,5538
5538,1.0,74.0,7.0,2.0,0.0,1.0,35.0,1.0,0,1,4,5539
5539,90.0,174.0,6.0,2.0,0.0,11.0,39.0,1.0,4,4,0,5540
5540,-174.0,-6.0,5.0,2.0,0.0,33.0,37.0,0.0,2,4,0,5541
5541,-89.0,26.0,4.0,2.0,0.0,3.0,29.0,1.0,2,4,2,5542
5542,59.0,184.0,2.0,2.0,0.0,23.0,39.0,0.0,0,-1,0,5543
5543,210.0,10.0,8.0,3.0,0.0,32.0,41.0,0.0,5,4,0,5544
5544,-108.0,48.0,6.0,3.0,0.0,46.0,31.0,,2,4,2,5545
5545,0.0,0.0,6.0,3.0,0.0,41.0,20.0,0.0,0,0,4,5546
5546,189.0,58.0,4.0,3.0,0.0,42.0,39.0,1.0,5,4,0,5547
5547,222.0,107.0,11.0,4.0,0.0,42.0,44.0,0.0,4,5,1,5548
5548,0.0,0.0,4.883233224643899,4.0,0.0,59.0,35.0,1.0,0,0,4,5549
5549,210.0,132.0,9.0,4.0,0.0,50.0,44.0,1.0,4,-1,-1,5550
5550,140.0,197.0,9.0,4.0,0.0,28.0,44.0,0.0,4,5,1,5551
5551,69.0,94.0,8.0,4.0,0.0,15.0,31.0,1.0,5,1,-1,5552
5552,0.0,0.0,6.0,4.0,0.0,28.329381850668316,20.0,0.0,0,0,4,5553
5553,215.0,114.0,5.0,4.0,0.0,18.0,44.0,0.0,4,5,1,5554
