Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot
3788,64.0,15.0,3.0,2.0,0.0,31.0,26.0,0.0,0,1,4,0,3789,23
3790,164.0,56.0,2.0,2.0,0.0,44.0,37.0,0.0,5,4,0,0,3791,27
3791,64.0,150.0,1.0,2.0,0.0,2.0,36.0,0.0,4,4,0,0,3792,56
3796,0.0,0.0,6.0,3.0,0.0,25.0,20.0,1.0,0,0,4,0,3797,34
3797,176.0,178.0,5.0,3.0,0.0,55.0,45.0,0.0,4,5,1,0,3798,23
3798,164.0,61.0,3.0,3.0,0.0,57.0,37.0,0.0,5,4,0,0,3799,23
3799,0.0,109.0,1.0,3.0,0.0,51.0,38.0,1.0,1,4,0,0,3800,23
3802,182.0,-1.0,11.0,4.0,0.0,15.0,38.0,0.0,5,4,0,0,3803,23
3803,0.0,0.0,9.0,4.0,0.0,27.0,20.0,1.0,0,0,0,0,3804,1
3804,97.0,155.0,11.0,1.0,0.0,24.0,38.0,0.0,0,4,0,1,3805,28
3806,0.0,141.0,8.0,1.0,0.0,9.0,34.0,0.0,0,4,2,1,3807,23
3808,110.0,141.0,4.0,1.0,0.0,4.0,37.0,0.0,4,4,0,1,3809,23
3809,200.0,248.0,0.0,1.0,0.0,0.0,51.0,0.0,4,5,1,1,3810,23
3810,0.0,0.0,11.0,3.0,0.0,25.0,20.0,1.0,0,0,4,1,3811,34
3811,59.0,123.0,10.0,3.0,0.0,49.0,33.0,0.0,0,1,2,1,3812,23
3814,128.0,-9.0,3.0,3.0,0.0,48.0,32.0,0.0,5,4,2,1,3815,7
3815,18.0,141.0,2.0,3.0,0.0,10.0,34.0,1.0,0,4,2,1,3816,8
3816,77.0,150.0,1.0,3.0,0.0,27.0,36.0,0.0,4,4,0,1,3817,29
3818,0.0,0.0,8.0,4.0,0.0,25.0,20.0,0.0,0,0,4,1,3819,33
3819,56.0,153.0,9.0,1.0,0.0,40.0,36.0,1.0,4,4,0,0,3820,30
3820,-79.0,207.0,8.0,1.0,0.0,6.0,42.0,0.0,1,4,0,0,3821,41
3821,103.0,26.0,4.0,1.0,0.0,29.0,35.0,1.0,5,4,2,0,3822,37
3822,-108.0,183.0,4.0,1.0,0.0,2.0,41.0,1.0,1,4,0,0,3823,23
3825,-82.0,191.0,11.0,2.0,0.0,17.0,40.0,1.0,1,4,0,0,3826,15
3826,154.0,194.0,10.0,2.0,0.0,35.0,44.0,0.0,4,5,0,0,3827,38
3827,0.0,89.0,3.0,2.0,0.0,2.0,38.0,1.0,5,4,0,0,3828,9
3828,102.0,10.0,1.0,2.0,0.0,54.0,30.0,0.0,5,4,2,0,3829,23
3829,0.0,63.0,0.0,2.0,0.0,49.0,30.0,1.0,5,4,2,0,3830,23
3830,13.0,253.0,0.0,2.0,0.0,0.0,45.0,0.0,0,5,1,0,3831,23
3831,0.0,-1.0,10.0,3.0,0.0,18.0,38.0,1.0,5,4,0,0,3832,23
3832,0.0,63.0,9.0,3.0,0.0,37.0,32.0,0.0,2,4,2,0,3833,21
3833,98.0,169.0,8.0,3.0,0.0,45.0,39.0,1.0,4,4,0,0,3834,23
3834,0.0,0.0,7.0,3.0,0.0,52.0,20.0,1.0,0,0,4,0,3835,4
3836,167.0,-19.0,5.0,3.0,0.0,11.0,36.0,0.0,5,4,0,0,3837,23
3837,-171.0,169.0,1.0,3.0,0.0,19.0,44.0,0.0,1,5,1,0,3838,23
3838,26.0,168.0,0.0,3.0,0.0,57.0,37.0,0.0,0,4,0,0,3839,22
3840,159.0,82.0,5.0,3.0,0.0,7.0,37.0,0.0,5,4,0,0,3841,30
3841,0.0,0.0,4.0,4.0,0.0,39.0,20.0,1.0,0,0,4,0,3842,1
3842,-8.0,130.0,2.0,4.0,0.0,35.0,33.0,1.0,0,1,2,0,3843,23
3843,-44.0,252.0,2.0,4.0,0.0,14.0,45.0,0.0,0,1,1,0,3844,23
3844,0.0,0.0,1.0,4.0,0.0,45.0,20.0,1.0,0,0,4,0,3845,34
3845,192.0,137.0,1.0,4.0,0.0,34.0,43.0,0.0,5,4,0,0,3846,26
3846,-151.0,133.0,1.0,4.0,0.0,20.0,40.0,1.0,1,4,0,0,3847,7
3847,-59.0,191.0,1.0,4.0,0.0,9.0,39.0,0.0,0,4,0,0,3848,43
3848,0.0,0.0,0.0,4.0,0.0,28.329381850668316,20.0,1.0,0,0,4,0,3849,34
3849,-72.0,240.0,0.0,4.0,0.0,26.0,35.0,0.0,0,5,1,0,3850,19
3850,115.0,220.0,0.0,4.0,0.0,3.0,44.0,0.0,4,5,1,0,3851,23
3851,103.0,146.0,10.0,1.0,0.0,37.0,37.0,1.0,4,4,0,1,3852,23
3853,52.0,135.0,9.0,1.0,0.0,35.0,34.0,1.0,0,1,2,0,3854,49
3855,-79.0,242.0,8.0,1.0,0.0,16.0,45.0,0.0,1,5,1,1,3856,12
3856,-135.0,156.0,4.0,1.0,0.0,11.0,40.0,0.0,1,4,0,1,3857,23
3858,-62.0,35.0,2.0,1.0,0.0,40.0,27.0,1.0,0,1,4,1,3859,23
3859,126.0,109.0,1.0,1.0,0.0,10.0,36.0,0.0,4,4,0,1,3860,23
3861,26.0,141.0,0.0,1.0,0.0,28.329381850668316,34.0,0.0,0,4,2,1,3862,23
3862,-39.0,61.0,10.0,1.0,0.0,21.0,27.0,1.0,0,1,4,1,3863,23
3863,0.0,0.0,4.0,2.0,0.0,38.0,20.0,0.0,0,0,4,1,3864,34
3864,-123.0,160.0,2.0,2.0,0.0,6.0,40.0,0.0,1,0,0,1,3865,23
3866,0.0,74.0,10.0,3.0,0.0,35.0,20.0,1.0,5,1,4,1,3867,1
3867,0.0,0.0,5.0,3.0,0.0,10.0,20.0,0.0,0,0,4,1,3868,34
3870,-79.0,148.0,2.0,3.0,0.0,48.0,36.0,0.0,1,4,0,1,3871,7
3871,0.0,135.0,4.883233224643899,4.0,0.0,40.0,36.0,1.0,1,4,0,1,3872,23
3872,52.0,22.0,10.0,4.0,0.0,44.0,25.0,0.0,0,1,4,1,3873,23
3874,-177.0,194.0,9.0,4.0,0.0,45.0,46.0,1.0,1,5,1,1,3875,23
3876,0.0,0.0,4.883233224643899,4.0,0.0,54.0,20.0,0.0,0,0,4,1,3877,34
3878,-149.0,222.0,6.0,4.0,0.0,5.0,46.0,0.0,1,5,1,1,3879,42
3879,197.0,169.0,1.0,4.0,0.0,37.0,45.0,0.0,4,5,1,1,3880,30
3880,117.0,74.0,10.0,1.0,0.0,42.0,40.0,0.0,4,4,0,1,3881,36
3881,149.0,38.0,10.0,1.0,0.0,29.0,35.0,0.0,5,4,2,1,3882,23
3882,44.0,36.0,5.0,1.0,0.0,28.0,25.0,0.0,0,1,4,1,3883,23
3884,0.0,0.0,2.0,1.0,0.0,29.0,20.0,1.0,0,0,4,1,3885,1
3885,0.0,0.0,0.0,1.0,0.0,58.0,20.0,1.0,0,0,4,1,3886,52
3886,181.0,339.0,0.0,1.0,0.0,1.0,58.0,0.0,4,5,1,1,3887,30
3887,-148.0,2.0,10.0,2.0,0.0,46.0,34.0,0.0,2,4,2,1,3888,40
3888,-52.0,242.0,4.883233224643899,2.0,0.0,28.0,44.0,1.0,2,5,1,1,3889,23
3890,125.0,230.0,3.0,2.0,0.0,18.0,46.0,1.0,4,5,1,1,3891,23
3891,118.0,227.0,2.0,2.0,0.0,40.0,45.0,1.0,4,5,1,1,3892,30
3892,-99.0,245.0,2.0,2.0,0.0,5.0,46.0,1.0,1,5,1,1,3893,23
3893,136.0,207.0,0.0,2.0,0.0,30.0,44.0,1.0,4,5,1,1,3894,46
3894,-94.0,-5.0,11.0,3.0,0.0,34.0,29.0,1.0,2,4,2,1,3895,39
3895,-131.0,212.0,9.0,3.0,0.0,19.0,44.0,1.0,1,4,1,1,3896,21
3896,-126.0,214.0,7.0,3.0,0.0,17.0,44.0,1.0,1,4,1,1,3897,44
3897,-99.0,233.0,6.0,3.0,0.0,37.0,45.0,1.0,1,5,1,1,3898,11
3898,-232.0,-3.0,5.0,3.0,0.0,10.0,43.0,0.0,2,2,1,0,3899,52
3900,121.0,217.0,4.883233224643899,3.0,0.0,1.0,44.0,1.0,4,5,1,1,3901,23
3901,89.0,243.0,2.0,3.0,0.0,27.0,45.0,1.0,4,5,1,1,3902,23
3902,120.0,89.0,1.0,3.0,0.0,30.0,34.0,0.0,5,4,2,1,3903,29
3904,75.0,245.0,7.0,4.0,0.0,40.0,45.0,0.0,0,5,1,1,3905,35
3908,144.0,33.0,11.0,1.0,0.0,1.0,34.0,0.0,5,4,2,1,3909,14
3909,0.0,156.0,5.0,1.0,0.0,14.0,45.0,0.0,4,5,1,1,3910,23
3910,0.0,74.0,3.0,1.0,0.0,16.0,20.0,1.0,0,0,4,0,3911,1
3914,0.0,0.0,4.0,2.0,0.0,4.0,20.0,1.0,0,0,4,1,3915,4
3915,0.0,0.0,1.0,2.0,0.0,2.0,20.0,1.0,0,0,4,1,3916,34
3916,0.0,0.0,11.0,3.0,0.0,2.0,20.0,1.0,0,0,4,1,3917,34
3918,0.0,0.0,2.0,3.0,0.0,8.0,20.0,1.0,0,0,4,1,3919,26
3919,-184.0,104.0,0.0,3.0,0.0,26.0,41.0,0.0,2,4,0,1,3920,23
3920,-44.0,197.0,10.0,1.0,0.0,15.0,40.0,1.0,0,4,0,1,3921,23
3921,-128.0,146.0,7.0,1.0,0.0,5.0,39.0,1.0,1,4,0,1,3922,23
3925,0.0,0.0,11.0,2.0,0.0,28.329381850668316,20.0,1.0,0,0,4,1,3926,41
3927,10.0,81.0,4.0,2.0,0.0,40.0,28.0,1.0,0,1,2,1,3928,23
3928,-172.0,5.0,1.0,2.0,0.0,21.0,37.0,0.0,2,4,0,1,3929,19
3929,0.0,0.0,0.0,2.0,0.0,31.0,20.0,1.0,0,0,4,1,3930,41
3930,0.0,0.0,10.0,3.0,0.0,15.0,20.0,1.0,0,0,4,1,3931,34
3931,-171.0,189.0,7.0,3.0,0.0,59.0,45.0,0.0,1,5,1,1,3932,23
3932,120.0,214.0,7.0,3.0,0.0,12.0,44.0,0.0,4,5,1,1,3933,23
3933,-115.0,-19.0,6.0,3.0,0.0,58.0,31.0,0.0,2,4,2,1,3934,23
3934,0.0,0.0,6.0,3.0,0.0,6.0,35.0,1.0,0,0,4,1,3935,41
3935,0.0,0.0,4.0,3.0,0.0,42.0,20.0,0.0,0,0,4,1,3936,34
3936,0.0,0.0,1.0,3.0,0.0,28.329381850668316,20.0,0.0,0,0,4,1,3937,34
3937,0.0,0.0,11.0,4.0,0.0,44.0,35.0,0.0,0,0,4,1,3938,41
3938,138.0,20.0,10.0,4.0,0.0,53.0,33.0,1.0,5,4,2,1,3939,20
3939,174.0,31.0,9.0,4.0,0.0,36.0,37.0,0.0,5,4,0,1,3940,3
3940,0.0,0.0,8.0,4.0,0.0,25.0,20.0,1.0,0,0,4,1,3941,34
3941,184.0,3.0,11.0,1.0,0.0,41.0,38.0,1.0,5,4,0,0,3942,30
3942,144.0,26.0,10.0,1.0,0.0,28.329381850668316,34.0,1.0,5,4,2,0,3943,23
3943,6.0,82.0,9.0,1.0,0.0,28.0,28.0,0.0,0,1,2,0,3944,55
3944,-14.0,84.0,9.0,1.0,0.0,24.0,35.0,0.0,0,1,2,0,3945,33
3945,121.0,186.0,7.0,1.0,0.0,24.0,42.0,0.0,4,4,0,0,3946,48
3946,-186.0,0.0,6.0,1.0,0.0,7.0,38.0,0.0,2,4,0,0,3947,23
3947,-6.0,173.0,3.0,1.0,0.0,36.0,37.0,1.0,0,4,0,0,3948,15
3948,-148.0,35.0,1.0,1.0,0.0,37.0,35.0,0.0,2,4,2,0,3949,23
3949,0.0,0.0,11.0,2.0,0.0,33.0,20.0,1.0,0,0,4,0,3950,34
3950,-36.0,237.0,10.0,2.0,0.0,31.0,43.0,1.0,0,5,1,0,3951,23
3951,225.0,3.0,9.0,2.0,0.0,36.0,42.0,0.0,5,6,1,0,3952,23
3952,0.0,0.0,9.0,2.0,0.0,18.0,20.0,1.0,0,0,4,0,3953,17
3953,236.0,61.0,1.0,2.0,0.0,28.329381850668316,44.0,1.0,5,6,1,0,3954,23
3955,-122.0,63.0,10.0,3.0,0.0,56.0,33.0,0.0,2,4,2,0,3956,30
3956,0.0,0.0,8.0,3.0,0.0,27.0,20.0,1.0,0,0,4,0,3957,34
3957,0.0,0.0,5.0,3.0,0.0,13.0,20.0,0.0,0,0,4,0,3958,34
3958,3.0,222.0,4.0,3.0,0.0,44.0,42.0,1.0,0,4,0,0,3959,47
3959,0.0,0.0,0.0,3.0,0.0,16.0,20.0,1.0,0,0,4,0,3960,34
3960,202.0,-5.0,11.0,4.0,0.0,2.0,40.0,0.0,5,4,0,0,3961,15
3961,148.0,43.0,10.0,4.0,0.0,24.0,35.0,0.0,5,4,2,0,3962,23
3962,164.0,0.0,9.0,4.0,0.0,33.0,36.0,0.0,5,4,0,0,3963,23
3964,144.0,81.0,8.0,4.0,0.0,47.0,36.0,0.0,5,4,0,0,3965,53
3966,80.0,69.0,2.0,4.0,0.0,31.0,30.0,0.0,5,1,2,0,3967,46
3967,-72.0,77.0,1.0,4.0,0.0,37.0,30.0,0.0,2,1,2,0,3968,23
3969,-176.0,179.0,11.0,1.0,0.0,28.329381850668316,45.0,1.0,1,5,4,0,3970,38
3970,-140.0,206.0,10.0,1.0,0.0,32.0,35.0,1.0,1,5,4,0,3971,32
3971,56.0,250.0,6.0,1.0,0.0,27.0,45.0,0.0,0,5,1,0,3972,23
3972,-172.0,204.0,0.0,1.0,0.0,48.0,46.0,0.0,1,5,1,0,3973,23
3974,0.0,48.0,0.0,1.0,0.0,28.329381850668316,27.0,0.0,0,1,4,0,3975,23
3976,0.0,0.0,11.0,2.0,0.0,24.0,20.0,0.0,0,0,4,0,3977,23
3977,-11.0,94.0,5.0,2.0,0.0,49.0,35.0,0.0,0,1,2,0,3978,23
3978,0.0,0.0,5.0,2.0,0.0,46.0,20.0,0.0,0,0,4,0,3979,44
3979,-161.0,-13.0,3.0,2.0,0.0,3.0,36.0,0.0,2,4,0,0,3980,23
3980,10.0,247.0,0.0,2.0,0.0,0.0,35.0,0.0,0,5,1,0,3981,6
3981,-66.0,81.0,11.0,3.0,0.0,23.0,30.0,1.0,2,1,2,0,3982,10
3982,0.0,0.0,3.0,3.0,0.0,30.0,20.0,0.0,0,0,4,0,3983,33
3984,164.0,107.0,2.0,4.0,0.0,25.0,39.0,1.0,5,4,0,0,3985,29
3985,-49.0,171.0,4.883233224643899,4.0,0.0,44.0,37.0,0.0,0,4,0,0,3986,36
3986,-90.0,105.0,0.0,4.0,0.0,28.329381850668316,35.0,1.0,2,4,2,0,3987,23
3987,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,2,0,4,0,3988,34
3988,89.0,187.0,4.883233224643899,5.0,0.0,5.0,40.0,0.0,4,4,0,0,3989,23
3989,-120.0,232.0,0.0,5.0,0.0,1.0,46.0,0.0,1,5,1,0,3990,23
3991,172.0,31.0,5.0,1.0,0.0,32.0,37.0,0.0,5,4,0,1,3992,23
3993,0.0,0.0,2.0,1.0,0.0,32.0,20.0,1.0,0,0,4,1,3994,34
3994,0.0,74.0,1.0,1.0,0.0,21.0,20.0,1.0,0,0,4,1,3995,4
3995,-113.0,135.0,3.0,2.0,0.0,39.0,37.0,0.0,1,4,0,0,3996,56
3996,92.0,229.0,3.0,2.0,0.0,20.0,44.0,1.0,4,5,1,1,3997,30
3997,0.0,0.0,8.0,3.0,0.0,51.0,20.0,1.0,0,0,4,1,3998,41
3998,-136.0,138.0,6.0,3.0,0.0,46.0,39.0,1.0,1,4,0,1,3999,23
3999,0.0,0.0,0.0,3.0,0.0,38.0,20.0,0.0,0,0,4,1,4000,33
4000,-125.0,74.0,0.0,3.0,0.0,0.0,43.0,0.0,1,4,0,1,4001,36
4001,-163.0,100.0,4.883233224643899,3.0,0.0,33.0,39.0,1.0,2,4,0,1,4002,23
4002,115.0,59.0,8.0,3.0,0.0,28.329381850668316,32.0,1.0,5,4,2,1,4003,32
4003,-141.0,43.0,7.0,4.0,0.0,45.0,34.0,0.0,2,4,2,1,4004,23
4004,0.0,183.0,6.0,4.0,0.0,6.0,39.0,0.0,1,4,2,1,4005,20
4005,-233.0,30.0,5.0,4.0,0.0,4.0,43.0,0.0,2,2,1,1,4006,38
4006,38.0,77.0,2.0,4.0,0.0,44.0,28.0,0.0,0,1,2,1,4007,23
4007,0.0,0.0,0.0,4.0,0.0,56.0,20.0,0.0,0,0,4,1,4008,34
4009,-103.0,153.0,9.0,1.0,0.0,31.0,38.0,1.0,1,4,0,1,4010,35
4011,0.0,183.0,6.0,1.0,0.0,44.0,38.0,0.0,0,4,0,1,4012,41
4012,-71.0,240.0,4.0,1.0,0.0,41.0,45.0,1.0,0,5,0,1,4013,17
4013,125.0,137.0,4.0,1.0,0.0,12.0,38.0,1.0,4,4,0,1,4014,32
4014,0.0,0.0,2.0,1.0,0.0,4.0,20.0,0.0,0,0,4,1,4015,34
4016,59.0,13.0,0.0,1.0,0.0,6.0,35.0,1.0,0,1,4,1,4017,23
4017,3.0,243.0,1.0,2.0,0.0,29.0,44.0,1.0,0,5,1,1,4018,23
4018,0.0,0.0,1.0,2.0,0.0,0.0,35.0,1.0,0,0,1,1,4019,34
4020,97.0,59.0,6.0,3.0,0.0,21.0,31.0,0.0,5,4,2,1,4021,23
4021,59.0,38.0,7.0,4.0,0.0,53.0,27.0,0.0,0,1,2,0,4022,15
4022,0.0,0.0,0.0,4.0,0.0,53.0,20.0,1.0,0,0,2,1,4023,41
4024,108.0,74.0,0.0,4.0,0.0,2.0,46.0,0.0,4,5,1,1,4025,4
4025,0.0,-9.0,9.0,1.0,0.0,43.0,34.0,1.0,5,4,2,1,4026,23
4026,-156.0,10.0,6.0,1.0,0.0,19.0,35.0,0.0,2,4,2,1,4027,3
4027,0.0,0.0,5.0,1.0,0.0,15.0,20.0,1.0,0,0,4,1,4028,1
4028,166.0,74.0,4.883233224643899,1.0,0.0,57.0,35.0,0.0,4,4,0,1,4029,23
4029,89.0,63.0,1.0,1.0,0.0,19.0,30.0,0.0,4,4,2,1,4030,22
4030,149.0,-19.0,0.0,1.0,0.0,39.0,35.0,0.0,5,4,2,1,4031,23
4031,131.0,217.0,0.0,2.0,0.0,36.0,45.0,1.0,4,5,1,1,4032,53
4033,112.0,-8.0,4.0,3.0,0.0,37.0,31.0,0.0,5,4,2,1,4034,2
4035,0.0,0.0,3.0,3.0,0.0,28.0,20.0,0.0,0,0,4,1,4036,44
4036,-57.0,192.0,1.0,3.0,0.0,16.0,40.0,0.0,0,4,0,1,4037,22
4037,121.0,0.0,10.0,4.0,0.0,7.0,32.0,0.0,5,4,2,1,4038,19
4038,120.0,-3.0,3.0,4.0,0.0,13.0,32.0,1.0,5,4,2,1,4039,23
4039,61.0,46.0,10.0,4.0,0.0,40.0,35.0,1.0,0,1,4,0,4040,40
4041,0.0,115.0,6.0,1.0,0.0,44.0,31.0,1.0,0,1,2,0,4042,19
4042,0.0,0.0,5.0,1.0,0.0,17.0,20.0,1.0,0,0,4,0,4043,1
4043,118.0,63.0,4.0,1.0,0.0,19.0,33.0,0.0,5,4,2,0,4044,30
4045,133.0,100.0,2.0,1.0,0.0,39.0,36.0,0.0,4,4,0,0,4046,23
4046,-77.0,191.0,0.0,1.0,0.0,25.0,40.0,0.0,1,4,0,0,4047,23
4047,0.0,0.0,11.0,2.0,0.0,39.0,20.0,0.0,0,0,4,0,4048,33
4048,-159.0,23.0,8.0,2.0,0.0,14.0,36.0,1.0,2,4,0,0,4049,30
4049,0.0,0.0,5.0,2.0,0.0,26.0,20.0,1.0,0,0,4,0,4050,34
4050,153.0,45.0,4.883233224643899,2.0,0.0,53.0,35.0,0.0,5,4,2,0,4051,23
4052,0.0,0.0,0.0,2.0,0.0,28.329381850668316,20.0,0.0,0,0,4,0,4053,33
4053,-136.0,69.0,11.0,3.0,0.0,47.0,35.0,1.0,2,4,2,0,4054,23
4057,-148.0,61.0,2.0,3.0,0.0,25.0,36.0,0.0,2,4,0,0,4058,23
4058,-153.0,35.0,1.0,3.0,0.0,5.0,35.0,0.0,2,4,2,0,4059,39
4059,0.0,0.0,0.0,3.0,0.0,2.0,20.0,0.0,0,0,4,0,4060,34
4060,0.0,0.0,8.0,4.0,0.0,19.0,20.0,0.0,0,0,4,0,4061,33
4061,66.0,95.0,7.0,4.0,0.0,28.329381850668316,31.0,0.0,5,1,4,0,4062,23
4062,-125.0,41.0,7.0,4.0,0.0,45.0,35.0,1.0,2,4,2,0,4063,31
4063,67.0,166.0,5.0,4.0,0.0,7.0,37.0,1.0,4,4,0,0,4064,23
4064,223.0,8.0,4.0,4.0,0.0,34.0,42.0,0.0,5,6,1,0,4065,23
4065,-153.0,138.0,4.0,4.0,0.0,2.0,40.0,1.0,1,4,0,0,4066,23
4067,0.0,0.0,0.0,4.0,0.0,25.0,20.0,1.0,0,0,4,0,4068,52
4069,0.0,0.0,9.0,1.0,0.0,4.0,20.0,0.0,0,0,4,0,4070,34
4070,85.0,38.0,6.0,1.0,0.0,29.0,29.0,0.0,5,4,2,0,4071,23
4071,-197.0,141.0,4.0,1.0,0.0,49.0,44.0,1.0,1,5,1,0,4072,30
4072,0.0,0.0,3.0,1.0,0.0,34.0,20.0,1.0,0,0,4,0,4073,34
4073,0.0,0.0,3.0,1.0,0.0,4.0,20.0,0.0,0,0,4,0,4074,34
4074,0.0,0.0,2.0,1.0,0.0,58.0,20.0,0.0,0,0,4,0,4075,34
4075,0.0,0.0,2.0,1.0,0.0,28.0,20.0,1.0,0,0,4,0,4076,1
4079,-46.0,74.0,7.0,2.0,0.0,14.0,24.0,0.0,0,1,4,0,4080,41
4080,117.0,174.0,4.0,2.0,0.0,6.0,40.0,1.0,4,4,0,0,4081,31
4081,-169.0,77.0,3.0,2.0,0.0,17.0,38.0,1.0,2,4,0,0,4082,34
4082,-21.0,71.0,0.0,2.0,0.0,37.0,35.0,1.0,0,1,4,0,4083,39
4083,-145.0,120.0,10.0,3.0,0.0,42.0,35.0,0.0,1,4,0,0,4084,23
4084,66.0,17.0,7.0,3.0,0.0,45.0,26.0,1.0,0,1,4,0,4085,23
4085,143.0,112.0,7.0,3.0,0.0,11.0,38.0,1.0,4,4,0,0,4086,39
4086,80.0,8.0,6.0,3.0,0.0,28.329381850668316,28.0,1.0,5,1,2,0,4087,1
4087,-33.0,36.0,6.0,3.0,0.0,10.0,24.0,0.0,0,1,4,0,4088,19
4088,-189.0,173.0,3.0,3.0,0.0,52.0,45.0,1.0,1,1,1,0,4089,23
4089,-11.0,206.0,4.883233224643899,3.0,0.0,27.0,40.0,0.0,0,4,0,0,4090,23
4090,146.0,158.0,1.0,3.0,0.0,18.0,41.0,1.0,4,4,0,0,4091,23
4091,34.0,56.0,11.0,4.0,0.0,35.0,26.0,0.0,0,1,0,0,4092,23
4092,199.0,169.0,10.0,4.0,0.0,56.0,46.0,0.0,4,5,0,0,4093,23
4096,151.0,71.0,1.0,4.0,0.0,16.0,36.0,0.0,5,4,0,0,4097,38
4097,82.0,173.0,11.0,4.0,0.0,23.0,39.0,0.0,4,4,0,1,4098,23
4098,0.0,0.0,8.0,1.0,0.0,22.0,20.0,0.0,0,0,4,1,4099,33
4100,0.0,0.0,4.0,1.0,0.0,36.0,20.0,1.0,0,0,4,1,4101,34
4101,38.0,97.0,4.0,1.0,0.0,4.0,30.0,0.0,0,1,2,1,4102,23
4102,-26.0,81.0,11.0,2.0,0.0,23.0,28.0,1.0,0,1,2,1,4103,23
4103,-128.0,158.0,9.0,2.0,0.0,31.0,40.0,0.0,1,4,0,1,4104,23
4104,110.0,122.0,1.0,2.0,0.0,38.0,36.0,0.0,4,4,0,1,4105,23
4105,-29.0,84.0,0.0,2.0,0.0,25.0,28.0,1.0,0,1,2,1,4106,23
4106,-131.0,171.0,11.0,3.0,0.0,19.0,41.0,0.0,1,4,0,1,4107,23
4107,0.0,0.0,10.0,3.0,0.0,13.0,35.0,0.0,0,0,4,1,4108,33
4108,82.0,171.0,8.0,3.0,0.0,34.0,38.0,1.0,4,4,0,1,4109,33
4109,-102.0,143.0,7.0,3.0,0.0,0.0,37.0,0.0,1,4,0,1,4110,23
4110,-46.0,77.0,4.0,3.0,0.0,30.0,28.0,1.0,2,1,2,1,4111,23
4111,123.0,135.0,0.0,3.0,0.0,37.0,38.0,1.0,4,4,0,1,4112,39
4112,-100.0,155.0,0.0,3.0,0.0,4.0,38.0,1.0,1,4,0,1,4113,23
4113,166.0,340.0,0.0,3.0,0.0,0.0,57.0,1.0,4,5,1,1,4114,16
4114,-122.0,140.0,11.0,4.0,0.0,17.0,38.0,0.0,1,4,0,1,4115,49
4115,0.0,0.0,11.0,4.0,0.0,8.0,20.0,1.0,0,0,4,1,4116,34
4116,118.0,141.0,9.0,4.0,0.0,48.0,38.0,1.0,4,4,0,1,4117,23
4117,-163.0,184.0,4.883233224643899,4.0,0.0,7.0,44.0,1.0,1,5,1,1,4118,56
4119,-181.0,191.0,6.0,4.0,0.0,28.329381850668316,46.0,0.0,1,5,1,1,4120,23
4120,-13.0,163.0,4.0,4.0,0.0,28.329381850668316,36.0,1.0,1,4,0,1,4121,23
4121,36.0,99.0,1.0,4.0,0.0,36.0,30.0,0.0,0,1,0,1,4122,30
4122,126.0,132.0,11.0,1.0,0.0,29.0,38.0,1.0,4,4,0,0,4123,39
4123,11.0,22.0,11.0,1.0,0.0,5.0,22.0,0.0,0,0,4,0,4124,33
4124,13.0,158.0,11.0,1.0,0.0,0.0,35.0,1.0,0,4,2,0,4125,23
4125,-126.0,220.0,10.0,1.0,0.0,29.0,45.0,0.0,1,5,1,0,4126,46
4126,8.0,3.0,10.0,1.0,0.0,15.0,20.0,1.0,1,0,1,0,4127,52
4127,-179.0,23.0,8.0,1.0,0.0,51.0,38.0,1.0,2,4,0,0,4128,3
4132,-94.0,229.0,0.0,1.0,0.0,39.0,44.0,0.0,1,5,1,0,4133,11
4138,-140.0,-23.0,11.0,3.0,0.0,28.329381850668316,34.0,0.0,2,4,2,0,4139,27
4139,-126.0,-1.0,6.0,3.0,0.0,58.0,32.0,0.0,2,4,2,0,4140,10
4140,33.0,74.0,5.0,3.0,0.0,58.0,23.0,0.0,0,0,4,0,4141,34
4141,158.0,109.0,3.0,3.0,0.0,56.0,35.0,0.0,5,4,0,0,4142,23
4143,-10.0,0.0,1.0,3.0,0.0,9.0,35.0,0.0,0,0,4,0,4144,34
4145,18.0,15.0,0.0,3.0,0.0,5.0,22.0,1.0,0,0,4,0,4146,34
4146,-54.0,123.0,8.0,4.0,0.0,28.0,33.0,0.0,0,0,2,0,4147,28
4148,-233.0,54.0,5.0,4.0,0.0,8.0,43.0,0.0,2,2,1,0,4149,23
4149,123.0,164.0,3.0,4.0,0.0,40.0,40.0,1.0,4,4,0,0,4150,23
4150,-21.0,0.0,2.0,4.0,0.0,49.0,22.0,0.0,0,0,4,0,4151,33
4151,166.0,179.0,1.0,4.0,0.0,37.0,44.0,0.0,4,5,1,0,4152,44
4152,-194.0,45.0,0.0,4.0,0.0,28.329381850668316,39.0,0.0,2,5,0,0,4153,23
4153,174.0,138.0,11.0,1.0,0.0,8.0,42.0,0.0,4,4,0,0,4154,8
4154,-100.0,194.0,7.0,1.0,0.0,18.0,41.0,1.0,1,4,0,0,4155,30
4156,0.0,0.0,11.0,2.0,0.0,50.0,20.0,1.0,0,4,4,0,4157,1
4157,-158.0,138.0,11.0,2.0,0.0,23.0,40.0,0.0,1,4,0,0,4158,42
4158,135.0,-39.0,10.0,2.0,0.0,23.0,34.0,1.0,5,4,2,0,4159,23
